Section,University,Degree Name,Department,Major or Minor,Requirement Category,Mode,Course Code,Course Title,Course Description,Credits,Program URL,Degree Type,Entity,Issue,Degree Level,Source Catoid
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 455,Language Acquisition,"Surveys the child’s and the L2 adult’s linguistic development, primarily in phonology, morpho-syntax, semantics, and discourse; current controversies in acquisition theory. This course is dual-listed with LIN 555.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 493,Sociolinguistics,Language structure and development in social contexts of speech communities; processes of linguistic change; linguistic behavior as an index of social status; problems of language or dialect minorities.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Structure of Language Course (3 credits),required,ASL 411,American Sign Language Linguistics,"This course is designed to introduce students to the main structural features of American Sign Language (ASL) such as phonology, morphology, syntax, semantics, and pragmatics. The linguistics of ASL and spoken languages will be compared. Additional topics will include the definitions of language and linguistics, variation and historical change, discourse, bilingualism and language contact, and language as art. Research articles pertaining to ASL and other signed languages in the world will be read and criticized. This course is designed for the students who are already proficient in ASL.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Structure of Language Course (3 credits),required,GER 408,The Structure of Modern German Grammar,"Incorporates linguistic analysis of the phonetic, phonological, morphological, and syntactic structure of German. Includes a survey of the more important theories of German syntax, as well as preliminary investigation into semantics, if time allows.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Structure of Language Course (3 credits),required,JPN 411,Introduction to Japanese Linguistics,Introduces major areas of linguistic description of Japanese and functions of the language in relation to social structures and interpersonal relationships. Taught in English.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Structure of Language Course (3 credits),required,KOR 411,Introduction to Korean Linguistics,"Lays the groundwork for an understanding of how the Korean language operates. No prior knowledge of Korean is necessary, but does require a familiarity with basic linguistic theory. Students are introduced to major phonological, morphological, syntactic, semantic, and pragmatic characteristics of Korean in light of linguistic/cognitive universals and cross-linguistic variations.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Structure of Language Course (3 credits),required,LIN 427,Undergraduate Field Methods,"This course provides an introduction to the principles and practice of linguistic fieldwork. Students will work with a user of a language that is unfamiliar language to them in order to create linguistically informed descriptions of the language?s grammatical properties. The course requires students to plan work sessions with the linguistic consultant, to collect data in a careful and organized fashion, and to integrate knowledge acquired from courses focusing on specific linguistic subfields when analyzing the language data that they will collect.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Structure of Language Course (3 credits),required,LIN 460,Structure of a Particular Language,"This course examines the structure of a particular language from a linguistic perspective. The specific language of focus changes each time the course is offered, though the course focuses on the structure of lesser studied languages where no comparable course specific to that language is already offered.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Seven Linguistics Electives (21 credits),required,LIN 104,Writing Systems,"Surveys the ways in which natural languages have been, and are today, represented graphically throughout the world. We examine several types of systems (ideographic, logographic, syllabic, and alphabetic) and examine the linguistic principles that underlie each of these systems.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Seven Linguistics Electives (21 credits),required,LIN 106,Languages of the World,Overview of the languages and language families of the world. This course introduces students to the sounds and structures of a variety of languages and to the history and geography of the people who speak them. Students gain an understanding of the world’s linguistic and cultural diversity that will help them better appreciate the relationship between language and the mind.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Seven Linguistics Electives (21 credits),required,LIN 108,Roots of English,"Word roots in English, their history and development, meanings and combinations, usage and variations. Borrowings into and from English. English as a world language.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Seven Linguistics Electives (21 credits),required,LIN 200,Language and Diversity in the United States,"Explores the many varieties of English and the many different languages that co-exist in the United States, including immigrant and indigenous languages, as well as sign languages and contact varieties born in the USA. We look at the history of linguistic diversity in this country and its relationship to differences of ethnicity, gender, sexuality and a number of other factors and compare the U.S. situation to that in other parts of the world.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Seven Linguistics Electives (21 credits),required,LIN 207,"Language, Society, and the Individual","Explores the many facets of language’s role as an interface between the mind of one human being and the minds of others. Investigates how language is supported by and processed in the brain; how it is learned by children and adults; how it can vary and change; and how people and groups use linguistic differences to define and express who they are and how they relate to others. Major topics include language contact, bilingualism, and the relationship between language, culture, and thought.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
